Timestamp,PUMP101.BEARING_TEMP,PUMP101.DISCHARGE_PRESS,PUMP101.MOTOR_CURRENT,PUMP101.VIBRATION_RMS,falla,vib_media_24h,temp_pendiente_24h,presion_pct
2024-06-11 12:00:00,65.95066666666668,11.478,45.043,3.3946666666666667,0,2.7016388888888887,-0.35166666666665947,0.14408602150537633
2024-06-11 14:00:00,64.967,11.955,44.078,3.6053333333333333,0,2.7691805555555558,-1.0160000000000053,0.45161290322580644
2024-06-11 15:00:00,65.48066666666666,11.549,45.128,2.5016666666666665,0,2.7995972222222227,0.8610000000000042,0.18494623655913978
2024-06-11 16:00:00,65.31033333333333,11.848,44.704,3.292,0,2.8719722222222224,0.4060000000000059,0.37849462365591396
2024-06-11 17:00:00,64.907,12.615,44.543,2.8073333333333332,0,2.9020555555555556,0.5889999999999986,0.9053763440860215
2024-06-11 18:00:00,65.02966666666667,11.597,44.969,2.570666666666667,0,2.8696388888888893,0.27300000000001035,0.2161290322580645
2024-06-11 19:00:00,64.41133333333333,11.303,45.308,1.8760000000000001,0,2.8366388888888885,-0.7999999999999972,0.08817204301075268
2024-06-11 20:00:00,64.981,12.471,44.274,2.6973333333333334,0,2.8099305555555554,-0.6770000000000067,0.8451612903225807
2024-06-11 21:00:00,64.96866666666668,12.246,44.776,2.006666666666667,0,2.772638888888889,0.277000000000001,0.6989247311827957
2024-06-11 22:00:00,65.21933333333334,11.69,45.755,3.274,0,2.780263888888889,0.48799999999999955,0.2731182795698925
2024-06-11 23:00:00,64.827,11.209,44.462,3.5513333333333335,0,2.834347222222222,0.840999999999994,0.06666666666666667
2024-06-12 00:00:00,65.34266666666667,11.628,45.435,2.3986666666666667,0,2.8105972222222224,0.362000000000009,0.24301075268817204
2024-06-12 01:00:00,65.61433333333333,11.973,44.758,2.9509999999999996,1,2.8054722222222224,1.0820000000000078,0.46236559139784944
2024-06-12 02:00:00,65.188,12.583,45.273,2.4403333333333332,1,2.8060972222222222,0.38800000000000523,0.896774193548387
2024-06-12 03:00:00,65.28766666666667,11.482,45.549,2.4926666666666666,1,2.785097222222222,0.659000000000006,0.14623655913978495
2024-06-12 04:00:00,65.14033333333333,11.958,45.371,3.197,0,2.7931805555555553,0.11899999999999977,0.4559139784946237
2024-06-12 05:00:00,65.115,12.338,45.455,2.7943333333333333,0,2.8075972222222223,0.9240000000000066,0.7741935483870968
2024-06-12 06:00:00,64.75566666666666,10.809,44.424,3.686666666666667,0,2.8709722222222225,0.41799999999997794,0.010752688172043012
2024-06-12 07:00:00,65.27633333333334,12.517,45.557,2.5789999999999997,0,2.86275,0.8453333333333433,0.8688172043010752
2024-06-12 08:00:00,65.071,11.409,44.574,3.3233333333333333,1,2.8803611111111116,0.5423333333333318,0.11612903225806452
2024-06-12 09:00:00,66.16866666666667,12.166,45.13,2.8756666666666666,1,2.9025138888888886,0.17233333333332723,0.6397849462365591
2024-06-12 10:00:00,65.91033333333334,12.123,45.129,3.228,1,2.922166666666667,-0.6226666666666603,0.6
2024-06-12 12:00:00,64.74466666666666,12.275,45.168,2.8116666666666665,0,2.9118611111111115,-0.15466666666667095,0.7204301075268817
2024-06-12 13:00:00,64.57233333333333,10.811,44.578,2.782,0,2.880722222222222,-0.6836666666666673,0.012903225806451613
2024-06-12 14:00:00,65.726,11.608,44.325,2.425333333333333,0,2.840333333333333,-0.22466666666667834,0.22795698924731184
2024-06-12 15:00:00,65.26266666666666,12.069,45.436,3.1776666666666666,0,2.8225138888888885,0.2956666666666621,0.556989247311828
2024-06-12 16:00:00,65.37333333333333,11.903,45.093,3.1750000000000003,0,2.850569444444444,-0.1073333333333295,0.4150537634408602
2024-06-12 17:00:00,64.263,12.239,45.575,3.1503333333333337,0,2.8446666666666665,-1.0473333333333272,0.6903225806451613
2024-06-12 18:00:00,65.60066666666667,12.395,44.978,3.6246666666666663,0,2.878722222222222,0.6936666666666724,0.8150537634408602
2024-06-12 19:00:00,65.36533333333334,12.304,44.297,3.585,0,2.920986111111111,0.33566666666666833,0.7440860215053764
2024-06-12 20:00:00,64.585,11.893,45.483,2.6763333333333335,0,2.954333333333334,0.1736666666666622,0.410752688172043
2024-06-12 21:00:00,64.90566666666666,11.077,44.815,3.0536666666666665,0,2.9691805555555555,-0.07533333333333303,0.043010752688172046
2024-06-12 22:00:00,65.27533333333334,11.772,45.171,2.5580000000000003,0,2.9921527777777777,0.30666666666665776,0.32365591397849464
2024-06-12 23:00:00,65.17099999999999,12.208,44.676,2.8853333333333335,0,2.9759583333333333,-0.04833333333334622,0.6709677419354839
2024-06-13 00:00:00,65.00066666666666,11.455,45.822,2.5766666666666667,0,2.9353472222222226,0.1736666666666622,0.13333333333333333
2024-06-13 03:00:00,65.22766666666666,12.063,45.054,2.7776666666666667,0,2.9511388888888885,-0.1150000000000091,0.5505376344086022
2024-06-13 04:00:00,65.88933333333334,10.468,44.454,3.487,0,2.973472222222222,0.2750000000000057,0.002150537634408602
2024-06-13 05:00:00,63.872,11.361,45.165,1.8083333333333333,0,2.947138888888889,-1.3160000000000025,0.1010752688172043
2024-06-13 06:00:00,65.03866666666667,12.943,45.806,1.8896666666666668,0,2.922013888888889,-0.24899999999999523,0.9634408602150538
2024-06-13 07:00:00,65.24633333333333,11.727,44.755,3.298,0,2.9262222222222225,0.10599999999999454,0.2817204301075269
2024-06-13 08:00:00,65.30799999999999,11.008,45.198,2.933333333333333,0,2.9320138888888887,0.19299999999999784,0.030107526881720432
2024-06-13 09:00:00,64.97566666666665,12.618,43.625,3.0316666666666667,0,2.904722222222222,0.21999999999999886,0.9075268817204301
2024-06-13 10:00:00,64.28533333333333,12.007,44.981,2.247,0,2.8908888888888886,-0.9910000000000139,0.49032258064516127
2024-06-13 11:00:00,65.32900000000001,12.552,44.843,2.9013333333333335,0,2.8733055555555556,0.2580000000000098,0.8774193548387097
2024-06-13 12:00:00,66.03066666666668,12.138,44.591,3.9186666666666663,0,2.916763888888889,-0.13799999999999102,0.6161290322580645
2024-06-13 13:00:00,64.40133333333334,12.229,45.541,3.332,1,2.921097222222222,-1.5090000000000003,0.6838709677419355
2024-06-13 14:00:00,65.602,12.182,44.837,3.0083333333333333,1,2.9292916666666664,0.8573333333333437,0.6451612903225806
2024-06-13 15:00:00,65.00766666666667,12.349,44.911,2.7066666666666666,1,2.926152777777778,0.43533333333333246,0.7806451612903226
2024-06-13 17:00:00,64.649,12.486,44.042,1.8683333333333334,0,2.902944444444445,-1.0769999999999982,0.8516129032258064
2024-06-13 18:00:00,65.00966666666666,11.21,44.434,3.0656666666666665,0,2.898277777777778,-0.2530000000000001,0.06881720430107527
2024-06-13 19:00:00,65.82833333333333,12.223,45.481,3.363,0,2.906111111111111,0.4549999999999983,0.6817204301075269
2024-06-13 21:00:00,66.04766666666667,12.601,44.617,2.615666666666667,0,2.8838333333333335,1.7846666666666664,0.9010752688172043
2024-06-13 22:00:00,65.77233333333334,11.787,44.8,2.371,0,2.831597222222222,0.17166666666666686,0.34408602150537637
2024-06-13 23:00:00,65.405,12.582,45.872,2.4703333333333335,0,2.7851527777777783,0.039666666666661854,0.8946236559139785
2024-06-14 00:00:00,66.05866666666667,12.464,45.384,2.9836666666666667,0,2.7979583333333333,1.4736666666666736,0.8408602150537634
2024-06-14 01:00:00,65.40733333333333,13.286,44.721,1.918,1,2.7506388888888886,0.5016666666666652,0.989247311827957
2024-06-14 02:00:00,65.604,11.625,45.652,3.2703333333333333,1,2.7803194444444443,0.32866666666666333,0.23870967741935484
2024-06-14 03:00:00,65.04366666666667,11.746,44.63,3.3436666666666666,1,2.799416666666667,-0.12733333333332553,0.2989247311827957
2024-06-14 04:00:00,65.22633333333333,11.847,45.505,2.8440000000000003,0,2.8105555555555557,0.2256666666666689,0.3763440860215054
2024-06-14 05:00:00,64.84599999999999,11.755,44.321,1.7333333333333334,0,2.767041666666667,-0.3816666666666748,0.30752688172043013
2024-06-14 06:00:00,65.69166666666668,11.555,45.537,2.4786666666666664,0,2.7250277777777776,-0.1976666666666631,0.18924731182795698
2024-06-14 08:00:00,65.59100000000001,11.783,44.486,1.5943333333333334,0,2.716111111111111,1.7190000000000083,0.33978494623655914
2024-06-14 09:00:00,65.10666666666667,12.185,44.891,2.812666666666667,0,2.7545694444444444,0.06799999999999784,0.6516129032258065
2024-06-14 10:00:00,65.78933333333333,11.753,45.139,2.4,0,2.717152777777778,0.5430000000000064,0.3021505376344086
2024-06-14 11:00:00,65.58,12.968,44.753,3.3953333333333333,0,2.7364027777777777,0.27200000000000557,0.967741935483871
2024-06-14 12:00:00,66.11666666666666,12.007,45.277,2.6586666666666665,0,2.7208611111111107,1.1410000000000053,0.49032258064516127
2024-06-14 14:00:00,64.42399999999999,12.131,45.31,3.2863333333333333,0,2.7641666666666667,0.1386666666666656,0.610752688172043
2024-06-14 16:00:00,64.62733333333334,12.14,44.97,2.909,1,2.764486111111111,-0.701666666666668,0.621505376344086
2024-06-14 17:00:00,64.956,12.684,44.779,3.2013333333333334,1,2.734597222222222,-1.0746666666666727,0.9247311827956989
2024-06-14 18:00:00,65.97266666666667,12.028,45.076,2.2736666666666663,1,2.6905,1.5713333333333281,0.5150537634408602
2024-06-14 19:00:00,65.53733333333334,12.248,45.275,3.615,0,2.7157777777777774,-0.06466666666666754,0.7021505376344086
2024-06-14 20:00:00,64.871,12.183,46.031,2.6433333333333335,0,2.713138888888889,-0.13666666666667027,0.6483870967741936
2024-06-14 21:00:00,64.71466666666666,11.856,45.47,2.746666666666667,0,2.7497361111111114,0.0656666666666581,0.3849462365591398
2024-06-14 22:00:00,65.23933333333333,12.202,45.488,3.019,0,2.7477916666666666,0.2296666666666738,0.6666666666666666
2024-06-14 23:00:00,64.61699999999999,13.117,46.544,2.2523333333333335,0,2.7015138888888894,-1.211333333333343,0.9827956989247312
2024-06-15 00:00:00,64.89066666666668,11.865,45.258,3.1506666666666665,0,2.723805555555556,-1.1569999999999965,0.3956989247311828
2024-06-15 01:00:00,65.38433333333334,12.21,45.242,3.524,0,2.771847222222222,-0.387999999999991,0.6731182795698925
2024-06-15 02:00:00,65.808,12.629,45.352,3.1893333333333334,0,2.8018055555555557,0.4030000000000058,0.9118279569892473
2024-06-15 03:00:00,65.53566666666667,12.57,44.496,2.2526666666666664,0,2.771347222222223,-0.5229999999999961,0.8903225806451613
2024-06-15 04:00:00,64.08733333333333,12.006,44.778,2.9880000000000004,0,2.8159305555555556,-1.3199999999999932,0.4827956989247312
2024-06-15 05:00:00,65.387,10.808,44.747,3.4243333333333332,1,2.822347222222222,-0.21699999999999875,0.008602150537634409
2024-06-15 07:00:00,65.44533333333332,10.89,44.913,2.523,1,2.788152777777778,0.4016666666666566,0.01935483870967742
2024-06-15 08:00:00,66.048,12.735,45.069,3.5013333333333336,1,2.815541666666667,0.8216666666666725,0.9290322580645162
2024-06-15 09:00:00,64.20966666666666,12.085,45.544,3.201666666666666,0,2.876722222222222,-0.6363333333333259,0.567741935483871
2024-06-15 10:00:00,64.94733333333333,12.5,45.432,3.276,0,2.9099444444444447,-0.7443333333333442,0.8623655913978494
2024-06-15 11:00:00,65.54,11.549,44.919,4.003333333333334,0,3.0103194444444448,-0.05100000000000193,0.18494623655913978
2024-06-15 12:00:00,64.45566666666667,11.224,44.665,3.3106666666666666,0,3.0310694444444444,-0.6509999999999962,0.07096774193548387
2024-06-15 13:00:00,65.98633333333333,12.13,45.568,3.4090000000000003,1,3.073111111111111,0.19700000000000273,0.6086021505376344
2024-06-15 14:00:00,65.434,11.983,45.387,4.4383333333333335,1,3.1165694444444445,-0.1460000000000008,0.4698924731182796
2024-06-15 15:00:00,65.67466666666667,11.754,44.197,2.9796666666666667,1,3.1299444444444444,-0.44199999999999307,0.3053763440860215
2024-06-15 16:00:00,64.96833333333333,12.042,44.843,2.691,0,3.1051388888888884,0.5443333333333413,0.524731182795699
2024-06-15 17:00:00,65.66199999999999,13.384,45.083,3.3073333333333332,0,3.1217361111111113,1.0346666666666522,0.9956989247311828
2024-06-15 18:00:00,65.79066666666667,12.417,45.389,3.3156666666666665,0,3.1265,0.8346666666666636,0.8279569892473119
2024-06-15 19:00:00,65.37433333333334,12.525,45.455,2.837,0,3.149972222222223,-0.5983333333333292,0.8709677419354839
2024-06-15 20:00:00,65.37700000000001,12.422,45.142,2.5873333333333335,0,3.107152777777778,-0.16033333333332678,0.8301075268817204
2024-06-15 21:00:00,65.39666666666668,12.74,45.293,4.261666666666667,1,3.174583333333333,0.5256666666666803,0.9311827956989247
2024-06-15 22:00:00,64.83133333333333,11.905,45.032,3.2729999999999997,1,3.196513888888889,0.11666666666667425,0.4172043010752688
2024-06-15 23:00:00,65.191,10.973,44.663,2.747333333333333,1,3.185194444444445,-0.04833333333333201,0.025806451612903226
2024-06-16 00:00:00,65.19066666666667,11.906,44.869,3.574666666666667,0,3.2402916666666663,0.5736666666666821,0.41935483870967744
2024-06-16 01:00:00,65.46033333333332,12.406,45.009,3.065,1,3.2367222222222227,0.5696666666666488,0.8193548387096774
2024-06-16 02:00:00,65.77,11.515,44.983,2.9973333333333336,1,3.214777777777778,0.3856666666666513,0.16559139784946236
2024-06-16 03:00:00,64.74266666666666,11.912,44.057,3.4076666666666666,1,3.2238749999999996,-1.0653333333333421,0.4268817204301075
2024-06-16 04:00:00,65.21033333333332,11.654,44.801,2.484,0,3.2335138888888886,-0.32533333333334724,0.25806451612903225
2024-06-16 05:00:00,66.016,12.751,45.028,3.3093333333333335,0,3.2469027777777772,1.9286666666666719,0.9333333333333333
2024-06-16 06:00:00,64.90466666666667,12.375,44.859,4.092666666666666,0,3.2747500000000005,-0.4823333333333295,0.7935483870967742
2024-06-16 07:00:00,64.86733333333333,12.326,44.877,3.373,0,3.310166666666666,-0.5779999999999887,0.7591397849462366
2024-06-16 08:00:00,65.381,12.311,45.244,2.955333333333333,0,3.287416666666667,-0.6670000000000016,0.7505376344086021
2024-06-16 09:00:00,65.70366666666666,11.981,44.461,2.892666666666667,0,3.2745416666666665,1.4939999999999998,0.4666666666666667
2024-06-16 10:00:00,65.28933333333333,12.099,44.186,2.945,0,3.26075,0.34199999999999875,0.578494623655914
2024-06-16 11:00:00,65.949,11.407,44.826,3.0263333333333335,0,3.2200416666666665,0.4089999999999918,0.11397849462365592
2024-06-16 12:00:00,65.71466666666666,10.907,45.382,2.9676666666666667,0,3.20575,1.2589999999999861,0.021505376344086023
2024-06-16 13:00:00,65.70933333333333,12.075,45.844,3.6180000000000003,0,3.214458333333333,-0.277000000000001,0.5602150537634408
2024-06-16 14:00:00,65.56700000000001,12.162,45.391,2.296333333333333,1,3.125208333333333,0.13300000000000978,0.6333333333333333
2024-06-16 15:00:00,66.45566666666667,12.605,44.266,3.597666666666667,1,3.1509583333333335,0.7810000000000059,0.9032258064516129
2024-06-16 16:00:00,65.19033333333334,12.786,44.884,2.98,1,3.1630000000000003,0.2220000000000084,0.9419354838709677
2024-06-16 17:00:00,64.29299999999999,12.785,45.128,3.3613333333333335,0,3.1652500000000003,-1.3689999999999998,0.9397849462365592
2024-06-16 18:00:00,66.09866666666667,11.501,45.089,2.613666666666667,0,3.1359999999999997,0.30800000000000693,0.15483870967741936
2024-06-16 19:00:00,65.06933333333333,11.824,45.27,3.8440000000000003,1,3.177958333333333,-0.3050000000000068,0.36666666666666664
2024-06-16 20:00:00,65.354,12.24,44.541,3.806333333333334,1,3.22875,-0.023000000000010346,0.6924731182795699
2024-06-16 21:00:00,65.95666666666666,13.266,45.032,3.666666666666667,1,3.203958333333334,0.5599999999999881,0.9870967741935484
2024-06-16 23:00:00,64.679,12.56,45.413,3.6083333333333334,0,3.2179305555555557,-0.1523333333333312,0.8817204301075269
2024-06-17 01:00:00,64.91133333333333,11.558,44.827,2.3970000000000002,0,3.203333333333333,-0.27966666666667095,0.1935483870967742
2024-06-17 02:00:00,65.53,12.394,43.648,3.191333333333333,0,3.187361111111111,0.3393333333333288,0.810752688172043
2024-06-17 03:00:00,65.57366666666667,11.45,44.689,3.3886666666666665,0,3.200847222222222,0.11333333333334394,0.12795698924731183
2024-06-17 04:00:00,65.45133333333334,11.881,44.738,3.488,0,3.221291666666666,-0.3186666666666582,0.4064516129032258
2024-06-17 05:00:00,64.609,11.943,44.49,3.3023333333333333,0,3.216902777777778,-0.13366666666667015,0.43870967741935485
2024-06-17 06:00:00,64.16166666666666,12.796,45.083,3.3626666666666667,0,3.253513888888889,-1.0486666666666622,0.9505376344086022
2024-06-17 07:00:00,65.34533333333333,11.823,44.972,3.957,0,3.2805,-0.6706666666666763,0.36236559139784946
2024-06-17 08:00:00,65.08399999999999,10.78,43.87,3.836333333333333,0,3.2698194444444444,0.17933333333331802,0.0064516129032258064
2024-06-17 09:00:00,65.55166666666668,12.252,45.108,1.7926666666666669,0,3.2039722222222227,0.6843333333333419,0.7075268817204301
2024-06-17 10:00:00,65.67433333333334,11.65,44.536,3.071,0,3.2087916666666665,0.29333333333333655,0.2537634408602151
2024-06-17 11:00:00,65.394,12.021,45.243,3.1513333333333335,0,3.219569444444445,-0.3096666666666579,0.5053763440860215
2024-06-17 12:00:00,65.70666666666666,11.957,44.359,2.360666666666667,0,3.195222222222222,0.4173333333333318,0.45376344086021503
2024-06-17 13:00:00,65.44333333333333,11.863,45.015,3.287,0,3.206083333333334,-0.50566666666667,0.3935483870967742
2024-06-17 14:00:00,65.595,12.395,44.858,3.8673333333333333,0,3.2435694444444447,-0.11966666666666015,0.8150537634408602
2024-06-17 15:00:00,64.97966666666666,11.234,45.152,2.703666666666667,1,3.2054722222222227,-0.7296666666666738,0.07311827956989247
2024-06-17 17:00:00,65.43299999999999,12.342,44.872,2.7953333333333332,1,3.226263888888889,-0.13400000000001455,0.7784946236559139
2024-06-17 19:00:00,65.14133333333334,11.196,44.261,3.9989999999999997,1,3.242986111111111,-1.3143333333333374,0.06451612903225806
2024-06-17 20:00:00,65.601,12.334,44.708,2.9923333333333333,1,3.2434999999999996,0.41066666666665697,0.7720430107526882
2024-06-17 21:00:00,65.20866666666667,12.562,44.996,3.4976666666666665,1,3.2491805555555557,0.9156666666666808,0.886021505376344
2024-06-17 22:00:00,65.28433333333334,11.978,44.696,2.334,1,3.237527777777778,-0.8143333333333374,0.4645161290322581
2024-06-17 23:00:00,65.76,11.02,45.313,4.2043333333333335,0,3.252541666666666,0.6906666666666723,0.034408602150537634
2024-06-18 00:00:00,64.34966666666666,12.353,44.86,3.577666666666667,0,3.243013888888889,-1.004333333333335,0.7827956989247312
2024-06-18 01:00:00,64.70033333333333,11.17,44.517,3.189,0,3.223111111111111,-1.2563333333333304,0.060215053763440864
2024-06-18 02:00:00,64.609,12.154,44.861,3.571333333333333,0,3.2215694444444445,-0.07000000000000739,0.6279569892473118
2024-06-18 03:00:00,64.18466666666667,11.556,45.113,2.5816666666666666,0,3.229263888888889,-0.7266666666666595,0.1913978494623656
2024-06-18 04:00:00,65.01433333333334,11.42,45.162,3.8810000000000002,0,3.2580000000000005,-0.5156666666666609,0.11827956989247312
2024-06-18 05:00:00,65.73,11.779,45.939,3.1313333333333335,0,3.247277777777778,0.1563333333333361,0.3311827956989247
2024-06-18 06:00:00,65.21466666666667,11.908,44.666,3.194666666666667,0,3.235055555555556,-0.23666666666666458,0.421505376344086
2024-06-18 07:00:00,65.45733333333334,11.678,44.963,3.0540000000000003,0,3.2247083333333335,0.8483333333333434,0.26666666666666666
2024-06-18 08:00:00,65.905,12.294,45.213,3.013333333333333,0,3.2101527777777776,1.7433333333333394,0.7354838709677419
2024-06-18 09:00:00,66.02566666666667,11.777,44.988,3.6536666666666666,0,3.197513888888889,0.680333333333337,0.32903225806451614
2024-06-18 10:00:00,65.32833333333333,12.49,44.75,3.438,0,3.1809166666666666,0.24433333333334417,0.8548387096774194
2024-06-18 11:00:00,66.042,12.141,44.225,3.6393333333333335,0,3.257861111111111,0.49033333333332507,0.6236559139784946
2024-06-18 13:00:00,64.94933333333334,11.567,44.463,3.577,0,3.278944444444445,-0.7249999999999943,0.1989247311827957
2024-06-18 14:00:00,65.07300000000001,11.176,44.137,3.114333333333333,0,3.277402777777777,-0.32099999999999795,0.06236559139784946
2024-06-18 16:00:00,64.92933333333333,11.823,44.476,2.5460000000000003,0,3.2851250000000003,-0.7773333333333312,0.36236559139784946
2024-06-18 17:00:00,65.196,10.814,45.292,3.963333333333333,0,3.3133055555555555,-0.24733333333333007,0.015053763440860216
2024-06-18 18:00:00,65.77866666666667,11.732,45.301,4.020666666666667,0,3.319694444444444,0.1836666666666673,0.2870967741935484
2024-06-18 19:00:00,66.23833333333333,11.549,44.548,2.9139999999999997,0,3.3284583333333333,1.2586666666666702,0.18494623655913978
2024-06-18 20:00:00,64.689,12.788,44.87,4.458333333333334,0,3.3977500000000003,-0.7439999999999998,0.9440860215053763
2024-06-18 21:00:00,65.57766666666666,11.149,44.071,3.844666666666667,0,3.391319444444445,0.436333333333323,0.05806451612903226
2024-06-18 22:00:00,64.86333333333334,11.279,44.753,3.8360000000000003,1,3.426472222222223,-0.7376666666666551,0.08387096774193549
2024-06-18 23:00:00,65.622,12.555,45.199,3.367333333333333,1,3.421041666666666,0.4133333333333269,0.8795698924731182
2024-06-19 00:00:00,65.32066666666667,12.678,45.412,3.2476666666666665,1,3.4591111111111115,0.03633333333333155,0.9225806451612903
2024-06-19 01:00:00,64.47333333333333,11.628,44.643,3.255,0,3.4195555555555557,-1.286666666666676,0.24301075268817204
2024-06-19 02:00:00,65.854,11.684,45.526,3.558333333333333,0,3.4187499999999997,1.504333333333335,0.26881720430107525
2024-06-19 03:00:00,65.08866666666667,12.308,44.242,4.067666666666667,0,3.4553611111111113,0.3883333333333354,0.7483870967741936
2024-06-19 04:00:00,65.12633333333333,10.836,44.376,3.4610000000000003,0,3.4507638888888885,0.5173333333333403,0.017204301075268817
2024-06-19 05:00:00,64.86,11.069,45.355,2.9173333333333336,0,3.46475,0.6753333333333273,0.03763440860215054
2024-06-19 06:00:00,65.06966666666666,11.86,45.836,3.788666666666667,0,3.4609027777777777,0.0553333333333228,0.38924731182795697
2024-06-19 07:00:00,65.61233333333332,12.775,45.247,3.8409999999999997,0,3.490472222222222,-0.11766666666667902,0.9376344086021505
2024-06-19 08:00:00,65.305,11.782,44.98,3.7103333333333333,0,3.5119583333333337,0.0903333333333336,0.33548387096774196
2024-06-19 09:00:00,65.56566666666667,12.05,43.902,3.759666666666667,0,3.541361111111111,0.10833333333333428,0.5397849462365591
2024-06-19 10:00:00,65.58433333333333,12.567,43.989,3.2550000000000003,1,3.5514305555555556,-0.32066666666666777,0.8881720430107527
2024-06-19 11:00:00,66.065,13.053,45.065,2.929333333333333,1,3.52125,0.039333333333331666,0.9720430107526882
2024-06-19 13:00:00,64.67033333333333,11.992,44.447,2.582,1,3.485583333333333,-0.6580000000000013,0.4774193548387097
2024-06-19 14:00:00,65.944,12.911,45.033,3.521333333333333,0,3.4806666666666666,-0.09799999999999898,0.9612903225806452
2024-06-19 15:00:00,65.24566666666666,11.239,45.058,3.364666666666667,0,3.471819444444444,0.29633333333332246,0.07526881720430108
2024-06-19 16:00:00,65.97033333333333,12.514,45.472,3.19,0,3.4749722222222226,0.8973333333333215,0.8666666666666667
2024-06-19 17:00:00,65.607,11.491,45.068,1.9353333333333333,0,3.449527777777778,0.6776666666666671,0.14838709677419354
2024-06-19 18:00:00,65.35066666666667,12.051,45.614,2.7926666666666664,1,3.40075,0.15466666666667095,0.543010752688172
2024-06-19 19:00:00,65.59233333333334,11.879,45.004,3.98,1,3.399055555555556,-0.18633333333332303,0.4043010752688172
2024-06-19 20:00:00,66.396,11.521,44.942,3.0913333333333335,1,3.4064444444444444,0.15766666666667106,0.16774193548387098
2024-06-19 21:00:00,66.45966666666666,11.508,45.532,3.606666666666667,0,3.370958333333333,1.7706666666666706,0.16129032258064516
2024-06-19 22:00:00,65.45833333333333,12.138,44.511,2.735,0,3.3247222222222224,-0.11933333333332996,0.6161290322580645
2024-06-19 23:00:00,65.505,12.498,46.407,4.152333333333333,0,3.3379027777777774,0.6416666666666515,0.8591397849462366
2024-06-20 00:00:00,65.96466666666666,11.935,45.188,3.3646666666666665,0,3.3377916666666665,0.3426666666666591,0.4344086021505376
2024-06-20 01:00:00,65.00533333333333,12.035,45.19,3.585,0,3.351847222222222,-0.3153333333333421,0.5225806451612903
2024-06-20 02:00:00,65.59700000000001,12.286,45.263,4.606333333333334,0,3.408152777777778,1.1236666666666792,0.7268817204301076
2024-06-20 03:00:00,65.41866666666667,11.514,45.939,4.204666666666666,0,3.435083333333333,-0.43533333333333246,0.16344086021505377
2024-06-20 04:00:00,65.59033333333333,12.37,45.396,3.297,0,3.4029722222222225,0.5016666666666652,0.7913978494623656
2024-06-20 05:00:00,65.018,12.41,44.197,3.156333333333333,1,3.3902777777777775,-0.10833333333333428,0.8247311827956989
2024-06-20 06:00:00,64.64166666666667,13.302,45.702,3.2936666666666667,1,3.405958333333333,-0.2183333333333337,0.9913978494623656
2024-06-20 07:00:00,64.40233333333333,11.812,44.83,3.715,1,3.4028888888888886,-0.6673333333333318,0.3548387096774194
2024-06-20 08:00:00,64.881,11.771,45.054,3.4103333333333334,0,3.3849444444444448,-0.7313333333333247,0.3204301075268817
2024-06-20 09:00:00,65.21266666666666,12.384,44.36,3.268666666666667,0,3.3665416666666665,-0.09233333333334315,0.8
2024-06-20 10:00:00,65.29633333333332,12.41,45.263,4.204,0,3.3850555555555553,-0.26933333333334986,0.8247311827956989
2024-06-20 11:00:00,66.41399999999999,11.732,44.674,3.416333333333333,0,3.3917777777777776,0.8296666666666539,0.2870967741935484
2024-06-20 12:00:00,65.99966666666667,11.798,45.05,4.626666666666667,0,3.4625,-0.06533333333332791,0.34838709677419355
2024-06-20 13:00:00,64.96733333333334,12.271,44.858,3.525,0,3.501791666666667,0.29700000000001125,0.7139784946236559
2024-06-20 14:00:00,65.62400000000001,11.586,45.963,4.376333333333333,0,3.5374166666666667,-0.3199999999999932,0.2064516129032258
2024-06-20 15:00:00,65.24766666666667,11.795,45.991,3.6656666666666666,0,3.549958333333334,0.0020000000000095497,0.34623655913978496
2024-06-20 16:00:00,65.31133333333334,12.045,45.023,3.971,0,3.5824999999999996,-0.6589999999999918,0.5311827956989247
2024-06-20 17:00:00,65.548,12.498,45.032,3.131333333333333,0,3.632333333333333,-0.0589999999999975,0.8591397849462366
2024-06-20 18:00:00,65.76666666666667,11.698,44.813,3.0696666666666665,0,3.643875,0.4159999999999968,0.27741935483870966
2024-06-20 19:00:00,65.28833333333333,11.079,45.553,3.73,0,3.633458333333333,-0.30400000000001626,0.04516129032258064
2024-06-20 21:00:00,64.89066666666668,11.37,44.789,3.526666666666667,0,3.651597222222222,-1.5053333333333256,0.1053763440860215
2024-06-20 22:00:00,65.46633333333334,11.343,45.489,2.867,0,3.620777777777778,-0.9933333333333252,0.0967741935483871
2024-06-20 23:00:00,66.76400000000001,11.923,44.731,2.833333333333333,0,3.624875,1.3056666666666814,0.432258064516129
2024-06-21 00:00:00,65.57866666666666,11.406,44.981,2.802666666666667,0,3.568638888888889,0.07366666666666788,0.11182795698924732
2024-06-21 01:00:00,66.18533333333333,11.649,44.209,2.636,0,3.5382777777777776,0.22066666666667345,0.25161290322580643
2024-06-21 02:00:00,65.516,11.613,45.352,3.578333333333333,0,3.538,0.5106666666666797,0.23010752688172043
2024-06-21 03:00:00,65.76166666666667,11.78,45.97,4.089666666666667,0,3.5164722222222218,0.16466666666666185,0.3333333333333333
2024-06-21 04:00:00,65.44533333333332,12.661,45.361,3.5229999999999997,0,3.4880694444444447,0.026666666666656624,0.9204301075268817
2024-06-21 05:00:00,65.39,12.331,45.731,2.4033333333333333,0,3.450833333333333,-0.20033333333333303,0.7698924731182796
